시도,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
인천광역시,1045,732,54,0,24,1,1,0,1,1,0,0
인천광역시,736,587,50,0,11,1,0,0,0,0,1,0
인천광역시,4956,3874,247,5,69,6,3,3,4,4,0,4
인천광역시,827,650,44,0,28,0,3,1,0,0,2,1
인천광역시,854,917,63,2,20,0,1,1,0,0,1,3
인천광역시,660,716,51,0,21,1,0,0,0,1,0,0
인천광역시,718,701,44,0,17,1,0,1,1,2,1,1
인천광역시,771,742,61,1,20,0,0,0,0,3,1,0
인천광역시,783,665,48,2,18,0,0,0,0,2,2,0
인천광역시,680,672,35,0,26,2,0,1,2,0,1,0
인천광역시,666,635,53,1,15,0,1,0,1,0,0,0
인천광역시,767,712,50,1,23,0,1,0,3,2,0,0
인천광역시,3247,2448,129,1,16,0,0,0,0,0,1,1
인천광역시,1076,883,59,0,15,0,0,0,0,1,1,2
인천광역시,1003,913,55,2,9,2,1,0,0,1,0,0
인천광역시,940,1118,49,0,17,0,0,4,0,3,1,0
인천광역시,1139,1186,86,1,16,1,0,0,3,1,0,1
인천광역시,1169,1128,66,0,9,0,0,2,2,1,0,0
인천광역시,3459,2231,170,1,29,2,1,0,2,5,1,0
인천광역시,537,657,28,1,15,0,0,0,1,2,2,0
인천광역시,546,679,38,0,17,2,0,0,3,2,2,3
인천광역시,1177,992,84,2,20,1,0,0,3,4,0,2
인천광역시,1185,1031,88,2,16,0,0,0,1,3,0,2
인천광역시,1534,1421,113,2,19,0,2,0,1,1,0,2
인천광역시,1086,793,54,3,10,1,0,0,2,0,3,1
인천광역시,425,538,27,3,22,1,0,1,2,3,0,0
인천광역시,441,450,32,0,3,0,1,0,2,1,0,0
인천광역시,1343,1066,60,0,20,0,0,1,2,4,0,0
인천광역시,686,695,49,3,21,1,0,1,3,3,0,0
인천광역시,358,335,23,2,20,1,0,0,4,1,1,1
인천광역시,517,581,42,2,13,0,1,2,2,0,0,0
인천광역시,2783,2481,114,4,30,1,2,1,2,2,1,1
인천광역시,474,540,37,0,22,0,1,0,1,1,0,0
인천광역시,682,636,22,1,19,0,0,0,2,2,2,0
인천광역시,615,584,40,2,18,0,0,1,1,0,0,2
인천광역시,943,911,70,2,15,1,0,1,5,3,2,1
인천광역시,2,9,0,0,0,0,0,0,0,0,0,0
인천광역시,1061,1190,81,1,13,1,0,0,0,3,1,3
인천광역시,814,1012,51,2,13,0,0,0,3,0,1,0
인천광역시,1153,995,57,0,14,0,0,2,0,0,0,0
인천광역시,2236,1934,76,4,40,1,0,0,3,0,2,1
인천광역시,838,775,50,0,27,0,0,2,4,1,2,2
인천광역시,758,879,49,2,24,0,0,1,0,2,0,0
인천광역시,781,816,49,2,31,2,0,0,5,0,2,1
인천광역시,521,501,35,2,21,1,2,1,4,2,1,0
인천광역시,891,834,64,2,26,4,1,1,1,0,0,0
인천광역시,1795,1552,69,2,27,3,0,1,0,3,1,2
인천광역시,577,743,38,1,28,0,2,0,0,4,1,0
인천광역시,867,871,49,0,12,1,0,1,0,0,0,0
인천광역시,779,792,48,2,16,0,0,1,2,1,2,2
인천광역시,1546,1207,76,1,25,0,0,2,1,3,0,0
인천광역시,598,586,43,0,19,2,0,1,0,2,1,1
인천광역시,760,733,40,2,27,0,0,0,4,1,0,1
인천광역시,605,716,39,1,26,0,0,1,2,1,1,1
인천광역시,1605,1320,68,2,31,0,3,2,1,3,2,2
인천광역시,545,566,27,2,24,0,1,0,3,2,1,0
인천광역시,569,647,32,0,25,1,0,0,2,0,1,1
인천광역시,757,654,56,3,30,0,2,0,1,0,0,0
인천광역시,2790,2346,96,2,26,1,0,1,0,4,0,3
인천광역시,619,735,60,0,13,0,1,0,0,0,0,0
인천광역시,633,682,52,3,13,0,0,0,1,2,0,0
인천광역시,759,923,49,3,20,0,0,0,2,2,1,0
인천광역시,1205,1273,90,0,24,0,0,0,5,6,0,0
인천광역시,2314,2137,116,2,27,4,0,4,1,5,1,1
인천광역시,488,541,26,2,21,0,0,0,2,0,0,0
인천광역시,570,624,46,0,20,0,0,1,3,2,0,1
인천광역시,741,689,47,0,21,0,0,1,1,1,1,1
인천광역시,704,791,33,4,25,0,0,0,4,3,1,2
인천광역시,1261,1060,62,0,16,2,1,2,0,4,1,2
인천광역시,671,702,60,1,16,0,0,0,2,1,0,1
인천광역시,207,290,11,0,10,0,0,0,0,3,1,0
인천광역시,561,729,39,0,14,0,0,2,1,2,1,1
인천광역시,5516,4680,247,0,35,0,1,0,4,3,1,3
인천광역시,1171,1219,57,2,11,0,2,0,1,0,1,0
인천광역시,621,743,35,1,11,1,1,1,0,0,0,0
인천광역시,692,892,37,1,13,0,0,0,1,0,0,4
인천광역시,561,743,42,0,6,0,0,0,0,0,0,1
인천광역시,1317,1078,63,1,11,2,0,2,6,0,0,1
인천광역시,900,743,50,1,13,0,0,2,1,0,1,2
인천광역시,327,585,20,0,3,0,1,0,0,0,0,0
인천광역시,817,724,61,0,6,0,0,0,0,0,0,1
인천광역시,816,1062,74,0,16,0,0,1,0,1,0,0
인천광역시,3811,3017,139,2,23,0,0,0,0,6,1,1
인천광역시,855,857,48,1,11,1,1,1,1,1,1,0
인천광역시,1133,1088,55,0,12,0,0,2,0,0,0,0
인천광역시,810,850,50,2,12,0,1,0,2,2,0,0
인천광역시,619,854,49,0,13,0,0,0,1,0,0,0
인천광역시,607,623,43,1,19,0,1,0,0,0,1,0
인천광역시,643,727,37,1,12,0,0,0,1,0,0,1
인천광역시,3911,2934,163,1,48,0,1,2,0,3,4,3
인천광역시,1262,1082,76,1,29,0,0,0,1,1,1,1
인천광역시,520,470,42,2,26,0,0,0,2,2,0,1
인천광역시,847,857,52,0,18,0,0,1,1,2,1,2
인천광역시,938,883,48,1,35,1,0,1,0,2,0,0
인천광역시,1174,1081,58,1,34,1,0,1,1,2,0,0
인천광역시,541,551,36,1,26,0,0,1,5,1,0,0
인천광역시,3247,2340,110,5,26,1,1,0,4,2,1,1
인천광역시,849,923,58,1,30,1,1,0,0,2,1,2
인천광역시,769,671,47,0,21,0,0,0,1,1,1,0
인천광역시,952,857,54,2,21,2,0,0,1,1,0,1
인천광역시,718,667,50,1,23,0,0,2,1,4,0,0
인천광역시,3170,1963,131,1,22,1,1,0,0,4,1,4
인천광역시,497,506,39,0,15,0,1,0,0,1,0,0
인천광역시,1134,863,63,2,11,0,0,0,4,3,0,0
인천광역시,897,643,50,0,10,0,0,0,0,0,0,0
인천광역시,872,728,41,0,12,0,0,0,1,1,0,0
인천광역시,555,446,35,0,9,0,0,0,2,2,0,0
인천광역시,4008,2765,178,2,36,1,3,0,0,4,0,3
인천광역시,755,621,51,1,15,0,0,0,2,4,0,0
인천광역시,1021,908,64,1,17,0,1,1,2,3,0,0
인천광역시,827,763,56,2,13,1,0,2,0,3,1,0
인천광역시,1032,899,62,2,36,1,0,1,2,0,0,1
인천광역시,864,794,39,1,13,0,0,0,5,1,0,1
인천광역시,3026,2278,108,4,26,1,0,0,1,5,1,2
인천광역시,931,897,57,2,30,1,0,1,8,1,0,2
인천광역시,845,832,56,2,16,0,0,1,2,1,0,0
인천광역시,901,984,68,2,28,0,0,1,4,1,0,0
인천광역시,1068,918,53,2,17,0,0,1,3,3,0,0
인천광역시,3086,2136,158,3,25,1,0,0,1,6,3,1
인천광역시,1029,964,55,1,15,1,0,0,5,2,0,2
인천광역시,755,749,53,0,8,0,0,0,1,4,0,0
인천광역시,1215,999,75,1,21,1,0,1,1,2,0,0
인천광역시,468,479,27,0,10,0,0,0,1,0,1,0
인천광역시,2172,1458,115,0,9,0,0,0,0,4,0,1
인천광역시,614,573,39,0,5,0,0,0,0,0,0,1
인천광역시,1070,1133,68,1,17,0,1,0,2,1,0,0
인천광역시,708,865,59,2,11,0,0,0,0,0,0,0
인천광역시,362,333,28,1,9,0,1,0,1,0,0,0
인천광역시,2396,3123,129,0,49,2,0,1,4,3,0,1
인천광역시,254,526,13,1,10,1,1,0,1,1,0,3
인천광역시,431,779,26,0,11,0,0,0,2,1,2,0
인천광역시,233,398,7,0,18,0,0,0,0,0,0,0
인천광역시,403,582,27,0,18,1,0,0,0,0,1,0
인천광역시,606,864,48,0,24,0,0,0,1,1,1,1
인천광역시,254,435,20,0,19,0,0,0,1,0,0,0
인천광역시,387,657,32,0,20,1,1,1,1,4,2,1
인천광역시,1063,1474,63,0,22,2,1,1,0,0,2,0
인천광역시,252,570,13,0,10,0,0,1,4,2,0,1
인천광역시,468,708,32,2,22,0,0,0,2,2,0,1
인천광역시,563,863,20,0,7,0,0,1,0,1,0,0
인천광역시,288,567,16,0,5,0,0,0,0,0,0,0
인천광역시,168,368,9,1,6,0,0,0,0,0,1,0
인천광역시,836,1386,29,1,5,2,1,0,2,1,1,2
인천광역시,260,503,19,0,7,0,0,0,2,0,1,0
인천광역시,153,386,19,0,7,0,0,0,2,1,0,1
인천광역시,142,394,11,0,12,0,0,1,0,0,0,1
인천광역시,94,243,3,1,5,0,0,0,1,0,0,0
인천광역시,357,648,18,0,7,1,0,1,1,0,0,0
인천광역시,153,377,10,0,10,1,0,0,1,0,1,0
인천광역시,122,314,9,0,3,1,0,0,0,0,0,1
인천광역시,101,225,2,0,4,0,0,0,0,0,0,0
인천광역시,61,183,4,0,2,0,0,0,0,0,1,0
인천광역시,463,801,17,0,10,0,0,0,1,0,0,1
인천광역시,195,384,10,0,7,1,2,0,0,1,2,0
인천광역시,167,453,12,0,10,0,0,0,0,2,1,0
인천광역시,305,553,15,2,7,1,0,0,0,0,0,1
인천광역시,150,353,13,0,14,0,0,0,0,0,0,1
인천광역시,78,211,5,0,0,0,0,0,4,0,0,0
인천광역시,65,235,3,0,0,1,0,0,0,0,0,0
인천광역시,409,664,28,1,10,0,0,0,0,2,2,0
인천광역시,161,417,6,0,6,1,0,0,0,0,0,0
인천광역시,93,285,13,0,1,0,0,0,0,1,0,1
인천광역시,89,225,5,0,4,1,0,1,0,1,2,1
인천광역시,199,308,9,0,6,0,1,0,0,0,0,0
인천광역시,74,132,3,0,4,0,0,0,1,0,1,0
인천광역시,87,171,5,0,5,0,0,0,0,0,0,0
인천광역시,35,114,6,0,2,0,0,0,0,0,0,0
인천광역시,456,859,30,1,8,0,0,0,0,3,1,1
인천광역시,233,516,19,0,12,1,0,0,0,0,0,0
인천광역시,272,522,15,3,5,0,0,0,0,3,2,1
인천광역시,95,325,8,0,18,0,0,0,0,1,0,0
인천광역시,81,170,5,1,3,0,0,0,0,0,1,0
인천광역시,72,178,4,0,6,0,0,0,0,1,0,0
인천광역시,197,407,11,0,4,0,0,0,0,0,0,0
인천광역시,56,122,1,0,2,1,0,0,0,0,0,3
인천광역시,33,79,1,0,0,0,0,0,1,1,1,1
인천광역시,78,258,10,0,11,0,0,1,0,1,2,0
인천광역시,9,31,0,0,0,0,0,0,0,0,0,0
인천광역시,31,73,1,0,1,0,0,0,0,0,0,1
인천광역시,32,102,1,1,0,0,0,0,0,0,0,0
인천광역시,25,112,3,0,1,0,0,0,1,0,1,0
인천광역시,91,270,8,0,3,1,0,0,0,1,0,0
인천광역시,41,100,2,0,2,0,0,0,0,0,0,1
인천광역시,15,49,1,0,0,0,0,0,0,0,0,0
인천광역시,123,329,8,1,6,2,0,2,0,1,1,2
인천광역시,236,412,19,2,37,1,0,0,0,1,2,1
인천광역시,97,154,10,0,9,1,0,0,1,2,1,0
인천광역시,16,21,1,0,0,0,0,0,0,0,0,0
인천광역시,493,697,37,0,48,0,0,0,2,0,1,2
인천광역시,172,300,5,0,1,0,0,0,0,0,0,0
인천광역시,197,362,13,0,8,0,1,0,0,0,0,1
인천광역시,58,174,4,0,1,0,0,0,1,0,0,0
인천광역시,30,132,4,0,6,0,0,0,0,0,0,0
인천광역시,125,320,13,2,15,1,0,0,0,1,0,0
인천광역시,41,121,4,0,7,0,0,0,0,0,0,0
인천광역시,20,45,2,0,2,0,0,0,0,0,0,0
인천광역시,38,96,1,0,4,1,0,0,1,0,0,1
인천광역시,187,286,9,1,8,1,1,0,1,1,0,0
인천광역시,51,83,6,0,4,0,0,0,0,0,0,1
인천광역시,52,86,0,0,0,0,0,0,0,0,0,1
인천광역시,29,64,1,0,0,0,0,0,0,0,0,0
인천광역시,15,40,1,0,0,0,0,0,0,0,0,0
인천광역시,3,23,1,0,0,0,0,0,0,0,0,0
인천광역시,9,22,0,0,0,0,0,0,0,0,0,1
인천광역시,65,131,4,0,2,0,0,0,0,1,0,0
인천광역시,48,87,2,0,2,0,0,0,0,0,0,0
인천광역시,29,85,1,0,1,0,0,0,0,0,2,0
인천광역시,34,112,2,0,1,0,1,0,0,0,0,0
인천광역시,8,51,1,0,0,0,0,0,0,0,0,0
인천광역시,839,1059,31,3,18,4,1,1,1,2,2,1
인천광역시,304,372,19,0,8,0,0,1,1,0,0,0
인천광역시,240,380,17,1,4,0,0,0,0,0,1,1
인천광역시,113,250,3,0,2,0,0,0,0,1,0,2
광주광역시,830058,124511,14865,434,6138,242,92,140,112,1366,188,455
광주광역시,1268,211,27,4,13,1,0,0,0,0,0,0
광주광역시,532,102,16,0,6,0,0,1,0,0,0,0
광주광역시,404,119,11,0,11,0,0,0,0,0,0,0
광주광역시,1316,245,34,0,9,1,0,0,0,4,0,0
광주광역시,272,88,6,0,3,0,1,0,0,0,0,1
광주광역시,493,86,6,0,3,0,0,0,0,0,0,0
광주광역시,2501,393,29,2,11,1,0,0,0,6,1,0
광주광역시,556,85,8,1,5,0,0,0,0,0,0,0
광주광역시,567,102,8,1,5,0,0,0,0,3,0,1
광주광역시,1358,367,25,0,10,1,0,1,0,2,0,1
광주광역시,3329,507,37,2,15,0,0,1,0,3,1,0
광주광역시,704,160,20,1,12,0,0,2,0,2,1,2
광주광역시,435,115,13,0,2,0,0,0,0,0,0,1
광주광역시,764,152,17,0,5,0,0,0,0,1,0,1
광주광역시,1853,185,32,0,4,2,0,0,0,2,0,0
광주광역시,527,73,6,0,3,0,0,0,0,0,0,0
광주광역시,505,87,16,0,6,0,0,0,0,1,2,1
광주광역시,646,149,18,1,6,0,0,0,0,1,0,0
광주광역시,2515,298,29,1,6,0,0,0,0,5,0,1
광주광역시,550,69,9,0,6,0,0,0,0,0,0,0
광주광역시,562,102,9,1,1,0,0,0,0,0,0,0
광주광역시,688,113,12,0,10,0,0,0,0,3,0,0
광주광역시,663,208,11,0,1,1,0,0,0,1,0,0
광주광역시,1185,206,22,0,12,1,0,1,0,0,0,0
광주광역시,488,118,14,0,6,1,0,0,0,0,0,0
광주광역시,224,66,10,0,6,0,0,0,0,0,0,0
광주광역시,1374,196,25,0,3,0,0,0,0,5,0,1
광주광역시,539,154,14,0,6,0,0,0,0,0,0,1
광주광역시,320,44,5,0,2,0,0,0,0,1,0,0
광주광역시,1086,217,23,1,2,0,0,0,0,3,0,2
광주광역시,250,115,6,0,4,0,0,0,0,0,0,0
광주광역시,185,27,0,0,5,0,0,0,0,0,0,1
광주광역시,1923,459,25,1,4,1,0,0,0,1,1,2
광주광역시,959,156,22,0,6,0,1,0,0,1,0,1
광주광역시,576,233,14,0,4,0,1,0,0,0,0,0
광주광역시,3968,713,50,4,12,1,0,0,0,5,1,2
광주광역시,425,105,6,0,5,0,0,1,0,2,0,0
광주광역시,677,211,20,0,5,0,0,0,0,0,0,2
광주광역시,537,126,7,0,3,0,0,1,0,0,1,1
광주광역시,645,155,13,0,5,0,0,1,0,0,0,0
광주광역시,2465,256,22,2,7,0,0,0,0,5,1,1
광주광역시,695,132,25,1,9,0,0,0,0,0,0,0
광주광역시,436,90,9,0,3,1,0,0,0,1,0,0
광주광역시,258,52,7,0,4,0,0,0,1,0,0,0
광주광역시,3197,395,36,1,14,2,0,2,1,4,0,3
광주광역시,1048,169,19,0,6,0,0,0,1,1,0,0
광주광역시,698,87,11,0,4,0,0,1,0,0,0,0
광주광역시,793,95,11,0,5,1,0,0,0,1,0,0
광주광역시,938,212,20,0,5,0,0,1,1,1,0,0
광주광역시,1626,154,10,2,3,1,0,0,0,7,0,3
광주광역시,542,79,6,0,4,0,0,1,0,0,0,0
광주광역시,334,46,3,0,6,0,0,0,0,0,0,0
광주광역시,1481,148,15,0,6,0,0,0,0,2,1,0
광주광역시,668,86,19,2,6,1,0,0,0,0,0,0
광주광역시,316,52,5,0,7,0,0,0,0,3,0,1
광주광역시,2787,329,29,0,8,3,0,0,0,3,0,1
광주광역시,507,87,11,0,7,0,0,1,0,0,0,0
광주광역시,754,148,24,0,11,0,0,0,0,0,0,0
광주광역시,739,137,6,0,8,0,0,0,0,2,0,0
광주광역시,1708,205,24,2,13,0,1,0,1,2,0,2
광주광역시,427,82,12,1,9,0,0,0,0,0,0,0
광주광역시,543,106,23,0,7,1,0,0,0,0,1,0
광주광역시,2461,339,37,0,8,1,0,0,0,2,0,0
광주광역시,372,84,11,0,4,0,0,0,1,0,0,1
광주광역시,798,191,18,0,4,0,0,0,1,0,0,1
광주광역시,280,46,5,0,1,0,2,1,0,0,0,0
광주광역시,3110,360,41,1,12,0,0,0,0,7,1,1
광주광역시,281,39,4,0,2,0,0,0,0,1,0,2
광주광역시,1011,140,24,0,8,0,0,1,0,4,0,0
광주광역시,1145,167,22,1,17,0,0,0,0,0,0,0
광주광역시,9060,1382,133,0,35,1,1,2,1,13,3,5
광주광역시,1042,244,28,2,19,0,0,1,0,2,0,0
광주광역시,832,157,22,0,6,0,0,0,0,3,1,0
광주광역시,958,246,30,1,9,0,0,1,0,1,0,1
광주광역시,1269,238,29,1,12,1,1,0,0,0,0,1
광주광역시,905,147,26,0,5,0,0,0,0,4,0,0
광주광역시,1632,310,37,1,11,0,0,0,1,1,1,1
광주광역시,5826,707,80,3,24,0,0,0,0,5,1,6
광주광역시,1478,266,34,1,17,0,0,0,0,2,0,0
광주광역시,1188,197,28,0,14,0,0,0,0,3,0,1
광주광역시,1175,244,21,1,13,0,1,0,1,2,0,1
광주광역시,713,127,16,0,18,0,0,1,0,1,0,0
광주광역시,1392,205,31,0,11,1,0,0,0,4,1,1
광주광역시,5466,585,53,2,23,0,1,1,1,14,2,2
광주광역시,998,153,13,1,6,0,0,0,0,0,0,1
광주광역시,658,116,15,1,5,0,0,0,0,1,1,1
광주광역시,1230,277,20,0,7,1,0,1,0,4,0,0
광주광역시,1053,183,12,0,14,0,1,1,0,8,2,0
광주광역시,1577,229,33,1,18,0,0,0,1,1,0,2
광주광역시,3923,561,82,2,11,1,2,1,0,7,0,0
광주광역시,1405,192,22,0,5,0,1,0,0,4,0,4
광주광역시,1078,198,32,0,11,1,0,2,0,1,0,1
광주광역시,1034,248,29,0,15,0,0,0,1,2,1,1
광주광역시,5681,842,70,6,12,3,1,0,2,7,2,3
광주광역시,994,198,29,1,9,0,0,0,0,2,0,0
광주광역시,603,114,16,0,11,0,0,0,0,0,1,0
광주광역시,1385,208,18,0,10,1,0,1,0,1,0,0
광주광역시,1317,332,26,0,6,1,0,0,0,1,0,0
광주광역시,2202,244,30,3,16,0,0,0,1,3,0,0
광주광역시,577,121,9,0,8,0,0,0,0,0,0,0
광주광역시,592,114,11,2,11,0,0,0,0,1,0,0
광주광역시,1222,253,19,0,7,1,0,0,0,1,2,1
광주광역시,5168,670,64,1,25,0,0,0,1,5,1,1
광주광역시,606,131,16,1,2,0,0,0,0,0,0,1
광주광역시,632,130,17,0,12,1,0,1,0,1,0,0
광주광역시,580,108,6,0,10,0,0,0,0,3,0,0
광주광역시,708,100,16,0,6,0,0,0,0,1,0,0
광주광역시,742,129,17,0,10,0,0,0,0,1,1,1
광주광역시,1116,112,19,0,2,2,0,0,0,5,0,1
광주광역시,379,46,6,0,4,1,0,0,0,0,1,1
광주광역시,208,14,3,0,0,0,0,0,0,0,0,2
광주광역시,776,170,12,0,2,1,0,0,0,0,0,1
광주광역시,4627,462,50,0,14,0,0,1,0,8,1,2
광주광역시,825,154,13,0,6,0,0,0,0,1,0,0
광주광역시,1354,222,16,0,12,1,0,1,0,1,0,0
광주광역시,935,112,16,1,2,1,0,0,0,1,0,2
광주광역시,1400,195,33,0,11,0,0,0,0,1,0,0
광주광역시,767,167,16,0,3,0,0,0,0,0,0,0
광주광역시,8292,845,106,3,26,2,0,1,0,7,0,1
광주광역시,1726,252,34,0,9,0,0,1,0,0,1,0
광주광역시,1430,209,21,1,7,0,0,0,0,3,0,0
광주광역시,1704,220,22,0,11,0,0,0,0,3,0,0
광주광역시,1233,182,29,1,9,0,1,0,0,0,0,0
광주광역시,822,129,15,1,4,1,0,1,0,3,0,0
광주광역시,8962,1162,123,1,24,1,0,1,1,20,1,5
광주광역시,931,169,20,0,6,0,0,0,0,3,0,1
광주광역시,788,98,15,0,4,1,0,0,0,2,0,0
광주광역시,1068,161,15,0,6,2,0,0,0,1,0,1
광주광역시,1060,257,31,0,5,0,0,3,1,1,0,0
광주광역시,959,155,16,0,8,0,0,0,0,5,0,1
광주광역시,1106,208,26,0,14,0,0,0,0,2,0,0
광주광역시,1131,173,20,0,10,0,0,0,0,3,1,0
광주광역시,1394,330,20,0,3,0,0,0,0,1,0,0
광주광역시,4616,487,56,1,17,1,0,0,0,11,0,0
광주광역시,881,95,14,2,9,0,0,0,0,2,1,4
광주광역시,1110,139,21,1,6,0,0,0,1,1,0,0
광주광역시,938,223,18,1,4,0,0,1,0,1,0,1
광주광역시,846,107,20,1,10,0,0,0,0,0,0,2
광주광역시,2614,333,29,1,12,0,0,0,0,6,1,0
광주광역시,343,55,8,0,4,0,0,0,0,1,0,0
광주광역시,968,186,13,0,4,1,0,0,0,1,0,0
광주광역시,2331,277,30,0,14,0,0,0,0,2,2,0
광주광역시,732,136,10,0,3,0,0,0,0,1,0,1
광주광역시,516,87,15,0,9,0,0,0,0,0,0,0
광주광역시,1909,164,19,1,10,0,0,0,0,2,0,1
광주광역시,427,57,11,1,3,0,0,0,0,1,0,2
광주광역시,1157,170,24,0,9,2,0,0,0,2,0,1
광주광역시,828,131,14,0,2,0,0,0,0,3,0,1
광주광역시,4720,651,68,1,20,2,0,0,1,7,3,2
광주광역시,565,97,25,0,11,0,0,0,0,0,0,0
광주광역시,621,110,8,0,7,1,0,0,1,1,0,1
광주광역시,853,156,15,0,9,0,0,1,0,1,1,1
광주광역시,683,123,10,0,6,1,0,1,0,0,0,0
광주광역시,5814,1238,86,7,13,3,1,1,1,3,2,7
광주광역시,1204,418,24,0,6,0,0,0,1,1,1,0
광주광역시,720,145,18,1,2,0,0,0,0,1,0,0
광주광역시,997,219,20,0,6,0,0,0,2,2,1,0
광주광역시,1385,484,28,0,8,0,0,0,0,1,0,0
광주광역시,1048,704,40,0,6,0,0,1,0,1,0,0
광주광역시,1406,162,14,0,4,0,1,0,0,3,0,2
광주광역시,356,58,2,0,4,0,0,0,0,1,0,1
광주광역시,658,121,9,1,8,0,0,0,0,0,0,0
광주광역시,2140,196,20,0,12,1,0,0,0,2,0,1
광주광역시,282,42,4,0,3,0,0,0,0,1,0,0
광주광역시,426,76,10,0,4,0,0,0,0,0,0,1
광주광역시,282,34,4,0,4,0,0,0,0,1,1,0
광주광역시,958,170,15,0,10,0,0,1,0,1,0,1
광주광역시,2351,241,32,3,17,0,0,1,0,1,0,0
광주광역시,1118,183,18,0,22,0,0,0,1,2,0,1
광주광역시,554,95,9,0,4,0,0,1,0,0,0,1
광주광역시,2364,203,20,2,5,0,0,1,0,5,0,1
광주광역시,647,97,11,1,9,0,1,0,0,1,0,2
광주광역시,699,109,16,0,9,0,0,0,0,0,0,1
광주광역시,3848,428,46,0,18,2,1,0,0,6,2,3
광주광역시,785,133,19,1,11,1,0,0,1,1,0,0
광주광역시,966,143,16,0,8,0,2,0,0,1,0,1
광주광역시,1048,144,16,0,13,0,0,0,0,0,1,1
광주광역시,1884,270,34,2,10,0,0,0,0,1,0,0
광주광역시,765,122,29,0,14,0,0,0,0,1,0,2
광주광역시,566,84,11,1,3,1,0,1,0,0,0,0
광주광역시,5575,720,65,8,24,1,1,1,0,12,3,3
광주광역시,923,138,19,0,6,0,0,0,0,1,1,0
광주광역시,1203,215,12,2,15,0,0,0,0,1,0,0
광주광역시,935,137,16,0,6,0,0,0,0,4,1,1
광주광역시,1456,287,37,1,4,0,1,0,0,5,0,0
광주광역시,2672,244,23,1,7,0,1,0,1,4,3,0
광주광역시,375,66,14,0,2,0,0,0,0,2,0,0
광주광역시,573,83,12,0,5,1,0,0,1,0,0,0
광주광역시,694,101,8,0,8,0,0,0,1,2,1,1
광주광역시,4787,590,61,2,16,1,0,0,0,4,0,1
광주광역시,1195,161,22,0,9,0,0,0,0,1,0,1
광주광역시,1167,300,33,1,3,0,0,1,1,1,0,0
광주광역시,1193,232,29,1,7,0,0,0,1,3,0,1
광주광역시,3281,479,47,0,15,0,0,0,0,2,3,1
광주광역시,924,185,11,1,2,0,0,0,0,1,0,0
광주광역시,775,127,22,0,9,0,1,0,0,0,0,2
광주광역시,1179,189,22,0,3,1,0,0,0,3,0,0
광주광역시,1403,256,30,0,9,1,1,0,0,3,0,1
광주광역시,378,63,4,0,4,0,0,0,0,0,0,1
광주광역시,1972,145,19,2,6,1,2,0,0,3,2,2
광주광역시,674,110,16,0,9,0,0,0,1,4,0,0
광주광역시,234,26,2,0,2,0,0,0,0,0,0,1
광주광역시,590,38,1,0,3,0,0,0,0,2,3,2
광주광역시,7027,866,79,2,23,1,0,3,0,3,0,3
광주광역시,1063,193,26,2,9,1,0,0,1,0,2,0
광주광역시,1055,162,29,4,5,0,0,0,0,5,0,0
광주광역시,1364,248,32,0,10,0,0,0,0,0,0,1
광주광역시,1128,258,24,0,7,0,1,0,1,0,0,0
광주광역시,1326,170,33,1,10,0,0,0,0,1,0,0
광주광역시,1063,151,23,0,7,0,0,1,0,1,1,1
광주광역시,1530,149,27,1,5,0,0,1,0,3,0,0
광주광역시,896,165,36,0,18,0,0,1,0,0,1,0
광주광역시,2515,368,39,1,10,0,0,0,1,1,0,1
광주광역시,495,117,12,0,5,0,0,0,0,0,0,0
광주광역시,512,127,26,2,8,0,0,0,0,4,0,0
광주광역시,326,54,14,1,1,0,0,0,0,0,0,0
광주광역시,1723,247,23,2,12,2,1,1,0,2,2,0
광주광역시,429,109,14,2,9,1,0,0,1,1,0,1
광주광역시,405,71,13,0,4,0,0,0,0,0,0,1
광주광역시,1230,136,19,2,9,0,0,1,0,0,0,0
광주광역시,550,100,12,1,7,1,0,0,0,0,0,0
광주광역시,2958,277,35,2,6,1,1,0,1,3,1,1
광주광역시,773,133,20,1,2,1,0,0,0,1,0,2
광주광역시,1043,172,26,0,8,1,0,0,0,0,0,0
광주광역시,3380,388,50,1,20,3,0,0,1,10,0,1
광주광역시,963,159,17,1,17,0,0,0,0,3,0,0
광주광역시,754,106,18,0,10,1,0,0,0,1,0,0
광주광역시,727,168,27,0,8,0,1,0,0,0,0,0
광주광역시,6680,1256,189,3,36,3,0,0,0,12,3,3
광주광역시,1009,224,25,1,9,0,0,1,1,2,0,1
광주광역시,939,222,21,0,14,0,0,1,0,2,0,0
광주광역시,995,195,20,1,11,1,0,1,1,3,1,0
광주광역시,505,175,22,1,7,0,0,2,0,2,0,1
광주광역시,1171,192,27,0,8,0,0,0,0,1,0,0
광주광역시,1405,186,18,1,15,0,0,0,0,2,0,0
광주광역시,1021,198,16,1,7,0,0,0,0,1,0,1
광주광역시,990,178,19,0,6,1,0,0,0,2,0,1
광주광역시,1359,225,22,0,8,0,0,0,0,0,0,1
광주광역시,5714,771,81,1,17,0,0,0,0,1,0,1
광주광역시,1068,201,31,0,9,0,0,0,0,1,0,0
광주광역시,999,225,13,0,9,0,0,1,0,0,0,0
