시도명,새누리당 박근혜,민주통합당 문재인,무소속 박종선,무소속 김소연,무소속 강지원,무소속 김순자
경기도,1731,1462,0,0,2,6
경기도,1108,960,0,0,3,1
경기도,1366,1486,0,0,5,2
경기도,1469,1447,1,1,6,1
경기도,1229,923,0,2,4,2
경기도,1364,1228,1,4,5,1
경기도,1297,1367,1,1,4,2
경기도,1594,1081,1,1,6,5
경기도,1410,771,0,0,2,1
경기도,940,577,1,2,4,2
경기도,590,370,0,1,1,3
경기도,910,562,2,0,5,2
경기도,640,394,0,0,0,0
경기도,1051,886,0,1,5,0
경기도,864,655,1,0,4,0
경기도,1224,620,0,2,3,4
경기도,1007,475,0,0,3,0
경기도,1060,593,1,0,2,2
경기도,1974,1458,1,1,8,7
경기도,1022,618,0,0,3,1
경기도,960,638,2,0,1,2
경기도,1635,1253,3,2,6,2
경기도,1414,998,1,0,3,2
경기도,651,336,0,0,2,3
경기도,395,193,1,0,2,2
경기도,1882,1692,0,2,4,3
경기도,1510,1338,1,2,4,3
경기도,1609,1504,0,0,4,3
경기도,1666,1403,1,1,2,2
경기도,367,148,0,0,0,2
경기도,535,316,1,0,1,0
경기도,859,534,0,0,3,0
경기도,359,153,0,0,4,3
경기도,917,434,1,0,2,1
경기도,650,298,4,5,4,0
경기도,1376,758,1,0,3,4
경기도,426,282,0,0,1,1
경기도,349,171,0,0,0,0
경기도,1540,1610,1,3,3,5
경기도,1454,1691,0,0,4,1
경기도,1852,2254,2,1,6,3
경기도,1447,1800,0,3,3,2
경기도,983,1338,0,0,1,1
경기도,1183,1458,1,0,7,4
경기도,1260,1551,0,2,7,1
경기도,981,1259,0,1,2,2
경기도,1433,1975,1,3,4,4
경기도,1071,996,2,4,5,1
경기도,947,1307,0,0,4,2
경기도,1411,1810,0,4,4,3
경기도,1483,1904,2,4,5,3
경기도,1611,1632,0,2,3,2
경기도,867,1525,0,1,5,2
경기도,1257,1579,0,1,1,1
경기도,1067,1223,0,1,8,1
경기도,1319,1203,1,2,8,2
경기도,1725,1617,1,4,15,5
경기도,1258,1226,0,1,2,1
경기도,1584,2068,1,5,2,4
경기도,1627,1904,1,1,3,4
경기도,1429,1979,0,0,1,1
경기도,841,1060,0,1,2,3
경기도,1020,979,0,0,1,1
경기도,1801,1787,0,1,5,1
경기도,2259,1980,0,1,7,2
경기도,1439,1669,1,3,10,5
경기도,1174,1452,0,2,3,2
경기도,1276,1462,1,2,4,4
경기도,1190,1399,0,2,6,2
경기도,1331,1629,2,1,4,0
경기도,1219,1304,0,1,6,5
경기도,1134,1473,1,0,3,3
경기도,926,851,1,0,4,5
경기도,1164,1398,0,0,7,1
경기도,1019,1161,0,2,2,2
경기도,1612,1835,0,3,1,2
경기도,1249,1235,0,5,2,1
경기도,1840,2142,1,5,7,3
경기도,1216,1429,0,2,4,2
경기도,1098,1422,1,0,2,2
경기도,1164,1290,0,2,4,5
경기도,1829,2134,2,3,4,2
경기도,1369,1795,0,2,4,2
경기도,865,819,0,1,4,2
경기도,1510,1638,0,1,7,4
경기도,1512,1556,1,0,4,3
경기도,1097,1256,1,3,4,1
경기도,1432,1682,2,2,7,2
경기도,1558,1773,1,2,10,3
경기도,1804,1838,2,0,9,3
경기도,1491,1829,1,4,6,2
경기도,1173,1642,2,1,6,3
경기도,1207,1476,0,3,2,2
경기도,1196,1638,1,2,4,5
경기도,1365,1579,1,2,7,1
경기도,1213,1404,0,2,3,5
경기도,1870,1786,2,4,6,3
경기도,1583,1739,0,0,6,1
경기도,1551,1544,1,1,3,2
경기도,1940,1920,1,2,5,3
경기도,1551,2227,1,1,11,2
경기도,1748,1701,1,1,4,2
경기도,1450,2023,0,2,6,2
경기도,1485,1498,0,2,6,4
경기도,869,820,0,3,2,3
경기도,433,439,0,2,0,1
경기도,1365,1257,2,0,2,3
경기도,1539,1498,4,1,6,5
경기도,1223,1319,0,1,4,3
경기도,1552,1810,2,3,8,2
경기도,1382,1682,1,0,2,4
경기도,1400,1574,0,1,5,2
경기도,1034,1203,0,0,2,0
경기도,900,1056,0,0,1,3
경기도,1403,1629,2,2,5,2
경기도,1165,1347,0,1,1,1
경기도,1206,1357,1,2,6,3
경기도,959,1115,2,1,1,1
경기도,1351,1603,0,3,5,4
경기도,1272,1434,3,3,8,2
경기도,1235,1264,0,3,5,3
경기도,1693,2118,0,1,7,1
경기도,1734,1923,0,0,4,2
경기도,1505,1862,2,1,4,3
경기도,1576,1731,3,1,4,4
경기도,1272,1684,1,1,8,1
경기도,1281,1094,0,0,5,1
경기도,1118,1467,0,0,4,3
경기도,1432,1405,0,3,12,0
경기도,1497,1862,2,0,3,1
경기도,1783,1882,1,3,12,0
경기도,1194,1525,0,4,3,0
경기도,1625,1646,0,2,5,2
경기도,1155,983,0,1,2,0
경기도,703,504,3,2,0,1
경기도,730,516,0,1,1,1
경기도,897,835,2,1,5,2
경기도,1188,1069,0,0,0,2
경기도,1127,1265,0,0,2,0
경기도,728,846,1,1,1,2
경기도,1049,1120,0,0,1,3
경기도,828,986,0,3,0,3
경기도,1121,1501,3,1,3,3
경기도,402,348,0,0,1,0
경기도,1307,1206,4,2,0,3
경기도,1058,906,1,1,6,1
경기도,1229,1412,0,1,5,2
경기도,2036,2144,0,5,8,5
경기도,1507,1525,0,0,7,2
경기도,1014,932,0,1,4,6
경기도,1054,896,0,3,1,2
경기도,2063,2270,0,1,6,0
경기도,1757,2065,0,0,9,3
경기도,1114,1410,0,0,4,2
경기도,1337,1627,0,2,7,4
경기도,1315,1976,0,0,2,3
경기도,1361,1876,0,0,9,2
경기도,866,1283,0,1,2,1
경기도,945,1099,0,0,2,5
경기도,997,1165,0,2,9,1
경기도,756,966,0,3,5,2
경기도,818,1167,1,1,2,2
경기도,977,980,0,2,3,3
경기도,1166,1178,0,0,9,5
경기도,993,1063,0,1,6,1
경기도,1322,1344,0,3,4,2
경기도,1186,1407,0,1,3,1
경기도,1051,1018,2,0,2,4
경기도,1092,1251,0,0,5,2
경기도,1154,1181,0,3,2,1
경기도,948,1164,0,0,3,1
경기도,1978,1878,1,2,9,1
경기도,1201,1514,2,2,5,2
경기도,1871,1997,0,3,2,4
경기도,874,1100,1,2,6,2
경기도,967,466,0,0,1,3
경기도,903,254,1,0,1,3
경기도,1160,435,0,0,1,6
경기도,1300,982,0,3,4,3
경기도,1416,1310,1,2,5,2
경기도,1586,1546,1,1,6,3
경기도,1343,1244,0,0,1,4
경기도,670,674,1,0,5,0
경기도,548,241,0,0,1,1
경기도,469,224,0,0,2,1
경기도,352,187,0,0,2,0
경기도,435,233,0,0,1,0
경기도,1481,1632,3,1,2,0
경기도,1610,1525,1,0,7,2
경기도,1633,1482,1,0,9,3
경기도,1379,1711,0,2,5,1
경기도,1350,1434,1,1,3,3
경기도,1169,1340,1,0,4,0
경기도,1505,1276,1,0,5,4
경기도,1273,1373,2,3,7,0
경기도,322,209,0,0,3,1
경기도,740,381,0,1,1,3
경기도,911,709,0,0,8,2
경기도,1101,751,0,1,3,5
경기도,308,224,0,0,1,0
경기도,1361,1296,0,2,5,2
경기도,959,490,0,0,0,1
경기도,1291,1040,2,1,4,3
경기도,1407,1291,1,5,3,1
경기도,1495,1384,1,0,8,1
경기도,1609,1438,1,3,4,6
경기도,854,514,0,0,4,3
경기도,1411,1545,0,0,6,1
경기도,1305,1463,0,0,6,2
경기도,1009,895,0,3,5,3
경기도,1404,1115,0,2,6,0
경기도,1123,1096,0,1,10,1
경기도,680,528,1,0,7,0
경기도,1456,954,0,0,3,2
경기도,1496,1015,3,0,4,0
경기도,1967,1622,1,4,7,4
경기도,1799,1744,0,1,5,4
경기도,883,879,0,0,0,2
경기도,1549,1471,0,1,10,4
경기도,828,540,1,1,1,4
경기도,953,1047,0,0,3,1
경기도,1349,1432,0,0,6,0
경기도,1344,1478,0,1,10,1
경기도,1326,1756,1,3,4,4
경기도,1264,1338,0,1,8,2
경기도,2040,1395,1,3,10,6
경기도,1213,1265,0,1,6,5
경기도,966,1157,2,2,3,3
경기도,1810,1304,0,1,5,1
경기도,1225,1604,1,3,4,3
경기도,1273,1786,0,1,12,3
경기도,1337,2283,1,3,9,3
경기도,1366,1882,1,1,5,0
경기도,1305,1564,0,2,4,3
경기도,1356,1681,0,2,5,2
경기도,1118,1163,0,0,2,3
경기도,1210,1745,1,2,1,2
경기도,986,1058,0,0,3,1
경기도,1246,1229,0,1,3,3
경기도,1048,1108,0,0,4,3
경기도,1225,1285,0,3,6,2
경기도,602,348,0,1,7,2
경기도,1303,1224,1,0,4,3
경기도,1209,1641,2,0,5,0
경기도,1455,1669,3,0,2,2
경기도,1309,1460,1,1,8,1
경기도,1415,1870,1,2,6,2
경기도,1585,1611,0,0,6,2
경기도,1639,1641,1,1,4,2
경기도,1287,1546,1,2,5,4
경기도,1715,1634,1,2,8,4
경기도,1302,1839,0,2,9,4
경기도,1224,1877,1,1,10,2
경기도,1119,1668,0,0,3,0
경기도,1223,1656,0,3,5,4
경기도,247,123,0,0,0,0
경기도,1523,2146,0,3,5,1
경기도,1553,2129,1,0,9,1
경기도,1842,1909,1,5,6,0
경기도,1302,1872,0,2,5,4
경기도,1630,1472,0,0,4,7
경기도,1468,1808,0,2,8,1
경기도,998,1136,0,1,7,1
경기도,1722,2195,1,1,10,6
경기도,1299,1894,0,0,7,3
경기도,1174,807,1,0,5,2
경기도,497,376,1,1,1,0
경기도,1059,746,1,0,3,4
경기도,611,391,0,0,2,0
경기도,1370,1438,0,2,4,4
경기도,1420,1146,1,0,4,3
경기도,2055,1792,0,0,3,1
경기도,1356,1090,1,1,6,0
경기도,1634,1550,0,2,3,2
경기도,1294,1430,0,0,6,2
경기도,1469,1579,1,2,9,1
경기도,1819,1615,1,5,9,2
경기도,1496,1308,1,2,3,1
경기도,1405,1146,1,3,6,0
경기도,1301,1277,1,1,4,2
경기도,1672,2276,0,2,5,2
경기도,1713,2310,2,2,5,1
경기도,1308,1571,0,5,7,1
경기도,1242,1332,0,2,5,1
경기도,1394,1613,2,3,6,0
경기도,838,895,0,0,2,3
경기도,1396,1638,0,2,5,3
경기도,1502,1433,1,1,12,4
경기도,1734,1817,0,2,3,4
경기도,1274,1512,0,2,4,1
경기도,1340,1354,0,2,6,2
경기도,1517,2086,0,3,12,3
경기도,1239,1553,0,0,5,0
경기도,1324,1657,0,1,9,1
경기도,1688,1683,2,1,8,2
경기도,896,1127,2,1,4,2
경기도,1224,1618,1,2,6,1
경기도,1257,1750,0,0,2,3
경기도,1611,1759,1,0,8,5
경기도,1304,1677,0,2,5,2
경기도,1035,1272,0,0,7,2
경기도,1422,1670,0,1,4,1
경기도,1293,1635,2,1,5,1
경기도,1663,1812,4,2,4,3
경기도,1368,2216,0,3,3,3
경기도,1745,1869,0,2,10,2
경기도,1869,1627,1,2,7,0
경기도,1522,1620,0,1,4,0
경기도,1454,1777,0,5,9,3
경기도,1459,1276,0,2,7,4
경기도,1555,1295,1,2,8,2
경기도,1628,1403,2,0,11,0
경기도,747,939,1,2,3,2
경기도,1759,1303,1,1,6,0
경기도,1224,661,1,0,3,0
경기도,1772,2103,0,2,11,7
경기도,1856,1210,1,3,12,2
경기도,1187,1448,0,0,7,1
경기도,992,1524,0,1,5,2
경기도,1004,1811,0,3,0,3
경기도,1620,1064,0,2,16,0
경기도,1641,988,2,6,2,5
경기도,1748,1394,0,1,6,7
경기도,1361,1411,1,0,5,3
경기도,991,939,0,3,6,3
경기도,1225,1325,0,1,4,2
경기도,1368,1769,0,1,4,2
경기도,1472,1600,0,0,5,5
경기도,1187,1390,0,1,6,2
경기도,1149,1182,1,0,2,5
경기도,1663,1743,1,1,4,1
경기도,1309,1127,0,0,2,1
경기도,977,784,2,3,3,0
경기도,1476,1315,0,4,6,5
경기도,1184,1468,0,1,6,8
경기도,1688,1690,0,0,10,4
경기도,1460,1975,1,0,9,1
경기도,1100,1436,3,0,1,2
경기도,1380,2010,1,1,4,2
경기도,1141,1422,0,1,4,1
경기도,920,1327,0,2,6,2
경기도,1307,1493,0,0,8,0
경기도,1274,1242,1,4,5,4
경기도,1033,1274,1,2,7,2
경기도,1450,1646,1,1,6,8
경기도,1623,1667,0,1,4,1
경기도,1666,2084,0,0,9,0
경기도,1535,1576,0,1,6,2
경기도,1293,1679,0,2,7,0
경기도,1098,1596,0,0,5,2
경기도,1305,1565,1,2,4,1
경기도,1269,1192,0,1,3,2
경기도,1170,1275,0,0,9,1
경기도,1305,1643,1,0,9,3
경기도,614,836,1,3,3,1
경기도,1346,938,1,2,4,0
경기도,1157,1259,0,2,7,4
경기도,878,1088,0,0,7,1
경기도,1213,995,2,0,9,2
경기도,1096,1326,3,4,5,1
경기도,1081,1084,0,1,8,2
경기도,1387,1492,0,5,3,5
경기도,1081,1011,1,1,5,2
경기도,928,1051,0,0,4,3
경기도,1407,1495,1,0,9,2
경기도,1426,1497,2,1,8,0
경기도,1408,1605,1,2,5,4
경기도,1303,1476,1,4,6,6
경기도,1518,2033,1,0,9,2
경기도,972,967,0,1,5,0
경기도,1209,1193,0,0,5,3
경기도,1564,1635,0,4,7,1
경기도,1231,1323,1,0,1,2
경기도,2088,1219,2,0,3,2
경기도,1631,2077,0,3,9,2
경기도,1508,1511,1,2,5,2
경기도,1362,1093,0,0,3,3
경기도,1422,1192,0,2,3,2
경기도,1725,1376,1,0,7,1
경기도,1373,750,0,4,3,2
경기도,1205,1713,2,1,1,2
경기도,1511,1950,0,2,4,1
경기도,858,907,0,0,2,0
경기도,1210,1343,0,1,3,2
경기도,984,888,0,0,11,1
경기도,784,881,0,1,5,1
경기도,1700,1203,1,2,16,0
경기도,573,353,3,0,6,1
경기도,822,1027,0,1,11,2
경기도,1396,1463,0,3,14,1
경기도,1713,1487,1,1,9,2
경기도,528,567,0,0,6,2
경기도,1027,1036,0,1,7,3
경기도,1026,1126,0,1,3,2
경기도,1106,777,0,1,13,0
경기도,1175,1321,2,4,6,2
경기도,972,1150,1,4,12,3
경기도,1065,1152,1,3,5,3
경기도,931,1143,0,2,5,2
경기도,958,1000,0,2,3,3
경기도,675,567,0,1,4,5
경기도,911,600,1,3,2,2
경기도,406,318,0,0,2,1
경기도,735,828,0,0,7,1
경기도,888,942,0,1,3,3
경기도,1255,1091,0,5,4,2
경기도,927,784,0,2,1,1
경기도,1502,1338,0,1,7,2
경기도,1907,1706,0,3,6,0
경기도,1099,1128,0,1,7,2
경기도,1115,1081,0,2,7,4
경기도,1155,1377,0,1,3,5
경기도,1383,1632,1,4,8,3
경기도,1416,1354,0,1,6,4
경기도,1635,1386,1,2,9,3
경기도,1062,1095,0,1,2,1
경기도,1257,1314,1,1,5,3
경기도,1407,1365,0,1,4,5
경기도,1348,1196,1,0,3,1
경기도,1379,1584,0,0,7,0
경기도,1093,1087,0,1,10,2
경기도,1572,1724,0,1,11,0
경기도,1380,1698,0,0,3,0
경기도,1311,1347,1,1,6,4
경기도,974,1095,0,0,5,2
경기도,1210,1587,1,1,10,2
경기도,1587,1268,1,1,5,1
경기도,962,1317,0,1,6,0
경기도,1583,1645,0,2,14,2
경기도,1422,1333,0,1,8,0
경기도,1307,1714,0,0,3,4
경기도,1260,1711,1,1,6,3
경기도,1234,1442,0,4,2,4
경기도,1080,1112,1,2,2,5
경기도,751,868,0,2,1,2
경기도,770,941,1,1,3,2
경기도,1082,1154,0,1,6,1
경기도,1261,904,0,4,8,0
경기도,1062,1108,0,0,9,3
경기도,1506,1867,1,3,10,2
경기도,1115,1530,0,1,5,2
경기도,431,243,0,0,1,1
경기도,357,239,1,0,3,2
경기도,756,709,0,0,2,0
경기도,695,298,1,2,0,4
경기도,1494,1523,0,0,6,2
경기도,1085,1305,0,1,3,2
경기도,1087,1214,0,1,5,0
경기도,1065,1411,0,1,4,2
경기도,1113,1254,3,0,4,4
경기도,1151,977,0,1,4,0
경기도,1123,1447,1,1,7,0
경기도,1438,1632,0,2,8,1
경기도,1068,1280,0,1,0,4
경기도,1347,1347,1,2,4,2
경기도,1089,1110,0,0,3,2
경기도,1297,1058,0,1,1,2
경기도,1252,1524,0,1,1,5
경기도,1062,1170,0,1,4,4
경기도,1295,1214,0,0,7,3
경기도,1049,1033,2,0,6,1
경기도,874,722,1,0,2,1
경기도,1145,991,0,0,5,0
경기도,1230,938,0,0,5,6
경기도,761,574,0,1,3,1
경기도,422,355,0,0,5,1
경기도,1167,1379,0,1,3,4
경기도,957,925,0,0,9,5
경기도,1123,1152,0,2,10,1
경기도,1246,1102,0,0,4,1
경기도,1494,1362,3,2,11,3
경기도,1463,1427,1,4,3,4
경기도,1663,1530,0,0,4,2
경기도,938,683,1,1,0,1
경기도,1276,1061,1,0,3,2
경기도,1759,1540,1,2,5,1
경기도,1402,1595,0,0,4,3
경기도,1333,1245,2,0,4,5
경기도,1248,1239,0,1,7,2
경기도,1355,1137,2,1,1,2
경기도,1047,848,2,1,3,3
경기도,1190,1394,2,2,3,1
경기도,768,695,0,1,3,1
경기도,1124,1093,0,0,5,3
경기도,1379,1709,0,0,7,1
경기도,1505,1387,0,0,2,2
경기도,1851,1899,0,2,4,4
경기도,1073,1102,0,0,3,1
경기도,890,1117,0,0,6,1
경기도,1821,1977,1,1,5,1
경기도,1641,1205,2,1,6,5
경기도,1442,1634,1,1,8,4
경기도,1793,1722,0,1,4,0
경기도,558,293,0,2,3,3
경기도,410,201,0,1,2,1
경기도,1673,1731,1,2,12,3
경기도,1415,1362,1,3,7,0
경기도,1106,708,0,2,1,3
경기도,1223,1278,0,2,2,3
경기도,1544,1869,0,3,9,4
경기도,422,203,0,0,0,1
경기도,1433,1017,0,0,4,0
경기도,1442,1255,0,2,3,2
경기도,1179,1217,0,1,1,5
경기도,1326,1270,0,0,4,2
경기도,815,1040,0,1,4,0
경기도,1881,1823,2,2,6,3
경기도,1638,1526,1,1,6,1
경기도,1514,1480,1,0,3,1
경기도,1510,1041,0,3,3,2
경기도,1303,988,1,0,2,2
경기도,1777,1465,0,1,2,3
경기도,2088,1875,1,0,2,4
경기도,1833,1547,0,1,1,4
경기도,1604,1099,1,0,5,5
경기도,1365,1750,0,2,5,0
경기도,1515,1482,0,1,4,2
경기도,2012,2321,1,2,8,0
경기도,1430,2125,0,0,4,3
경기도,1426,2036,1,1,7,1
경기도,1825,1665,0,0,6,2
경기도,1504,1343,1,2,2,1
경기도,1200,1324,0,2,4,3
경기도,1527,1156,2,1,5,5
경기도,1709,1528,0,5,8,1
경기도,2052,1699,3,0,3,7
경기도,1600,1349,1,1,7,2
경기도,2184,1849,1,0,1,7
경기도,1362,1524,0,0,4,3
경기도,1269,1191,1,1,3,2
경기도,1587,1695,0,0,8,0
경기도,1157,1417,1,3,5,1
경기도,1459,756,1,1,4,3
경기도,573,330,0,0,3,0
경기도,1314,1562,1,0,5,5
경기도,1663,1488,3,2,5,1
경기도,1085,1001,0,2,1,5
경기도,1199,992,1,2,5,0
경기도,1220,1237,0,1,2,4
경기도,1416,1113,1,1,5,2
경기도,559,293,0,0,1,3
경기도,987,551,0,2,4,2
경기도,1247,1271,0,0,3,3
경기도,1780,1403,0,1,3,4
경기도,1896,1797,1,0,3,3
경기도,1048,735,1,0,1,2
경기도,1462,1274,0,1,3,4
경기도,1548,1752,0,0,3,3
경기도,2014,1762,1,1,3,0
경기도,1553,1318,1,0,5,2
경기도,1543,1615,0,1,2,2
경기도,1377,1571,0,0,5,2
경기도,968,1177,0,0,1,0
경기도,1513,1814,0,2,4,1
경기도,1705,2373,1,3,7,1
경기도,701,354,0,0,1,0
경기도,1329,1510,2,0,10,3
경기도,1542,1377,1,1,2,1
경기도,1288,1515,1,0,8,3
경기도,1408,1515,0,0,6,2
경기도,1948,1841,1,0,3,0
경기도,1547,1408,0,1,2,2
경기도,1805,1605,0,1,3,5
경기도,1617,1502,0,0,3,4
경기도,1541,1629,1,0,6,2
경기도,1837,946,0,2,5,14
경기도,1249,650,1,0,5,5
경기도,928,408,1,0,3,0
경기도,845,485,0,0,3,2
경기도,1133,1249,0,2,6,3
경기도,1765,2208,0,1,5,3
경기도,1290,1619,0,2,2,0
경기도,1171,1566,0,1,4,1
경기도,1574,1792,0,2,3,2
경기도,1163,1515,0,2,6,1
경기도,1879,1980,1,3,7,3
경기도,1720,1568,3,1,3,1
경기도,1852,1762,0,0,8,5
경기도,1420,2039,1,0,7,0
경기도,1195,1383,0,2,6,0
경기도,2022,2254,0,2,3,1
경기도,1021,1427,1,3,5,3
경기도,1149,1317,1,1,6,1
경기도,1697,1220,1,4,1,1
경기도,1262,957,1,0,2,3
경기도,1339,1141,0,0,0,0
경기도,1229,912,0,1,4,2
경기도,1792,1445,0,3,4,4
경기도,1284,751,2,1,6,5
경기도,875,499,1,1,1,2
경기도,946,732,0,1,3,2
경기도,1057,1061,0,1,2,1
경기도,500,233,0,0,2,0
경기도,1687,1520,0,2,3,6
경기도,1337,1601,3,0,3,4
경기도,1607,1331,0,1,2,6
경기도,1606,1647,0,2,5,1
경기도,1770,1824,0,1,9,1
경기도,1471,1021,0,0,10,3
경기도,1732,1386,0,0,6,3
경기도,2141,1727,1,2,9,2
경기도,1977,1289,0,2,8,1
경기도,890,778,1,1,1,2
경기도,1222,1244,1,0,7,1
경기도,1372,1145,1,1,3,3
경기도,1345,1236,1,0,4,0
경기도,863,486,0,2,4,2
경기도,1527,1043,1,4,2,3
경기도,1444,1960,0,2,5,6
경기도,1248,1216,0,1,2,5
경기도,1965,1502,0,1,5,2
경기도,1076,1533,2,1,5,1
경기도,1628,992,1,0,4,2
경기도,945,993,1,2,2,1
경기도,934,1115,0,1,3,0
경기도,1640,1454,1,1,5,5
경기도,979,1002,0,2,4,1
경기도,1242,1355,0,1,3,1
경기도,1363,1295,1,0,6,2
경기도,1625,2005,0,1,8,3
경기도,1569,1470,1,1,5,6
경기도,876,1128,0,0,3,0
경기도,1655,2026,2,0,4,2
경기도,946,1031,2,2,4,2
경기도,866,910,0,0,2,0
경기도,781,831,1,1,3,0
경기도,1108,784,2,2,5,7
경기도,837,577,1,1,0,6
경기도,616,877,0,3,2,0
경기도,1116,1303,1,1,4,4
경기도,743,1150,0,3,2,4
경기도,547,870,0,4,1,4
경기도,1386,904,0,2,1,4
경기도,963,717,0,2,1,4
경기도,1227,1035,0,0,4,1
경기도,1865,1448,0,0,7,3
경기도,1643,1888,0,2,5,3
경기도,1272,1369,1,1,5,1
경기도,1301,1649,1,1,2,3
경기도,1569,2012,0,0,6,4
경기도,1060,1371,0,3,3,2
경기도,1526,1211,0,1,7,7
경기도,1170,1402,0,5,5,1
경기도,1373,1730,1,2,5,3
경기도,1041,690,1,0,2,2
경기도,1053,1029,1,1,5,3
경기도,699,785,0,1,1,4
경기도,711,888,0,1,2,1
경기도,896,1054,0,1,2,3
경기도,1365,1456,0,2,5,1
경기도,1136,1101,0,1,3,4
경기도,1642,955,2,2,4,3
경기도,1557,1209,0,0,6,4
경기도,1363,1125,0,0,5,2
경기도,1519,1912,0,3,2,3
경기도,614,739,1,0,1,0
경기도,1261,1541,0,7,7,0
경기도,1259,1982,1,2,6,1
경기도,1667,1703,1,3,3,3
경기도,1687,2008,1,3,7,5
경기도,1725,2205,2,3,1,3
경기도,1092,631,0,3,5,3
경기도,1194,458,0,0,3,4
경기도,1330,871,2,1,3,4
경기도,583,829,0,2,6,0
경기도,780,485,1,3,3,2
경기도,735,312,1,2,1,7
경기도,1121,912,0,1,2,2
경기도,1211,920,2,3,2,3
경기도,575,290,0,0,5,2
경기도,755,361,1,1,3,2
경기도,1309,1031,0,3,4,3
경기도,1180,1209,1,2,2,3
경기도,829,871,1,1,3,3
경기도,1099,1161,0,0,4,2
경기도,1341,1957,0,2,11,1
경기도,1715,2345,0,5,6,1
경기도,640,1075,1,3,2,2
경기도,1192,1430,2,3,7,4
경기도,751,1036,0,4,2,1
경기도,1214,780,1,0,5,5
경기도,838,557,0,0,5,2
경기도,1078,633,0,0,3,4
경기도,1327,674,0,0,4,4
경기도,832,345,0,0,2,3
경기도,403,183,1,0,0,0
경기도,1576,772,2,0,4,4
경기도,939,398,1,1,2,3
경기도,2369,1026,1,2,4,8
경기도,940,275,0,0,2,4
경기도,1334,419,1,2,3,7
경기도,1024,370,0,2,0,2
경기도,1052,494,1,0,1,4
경기도,726,298,0,1,1,7
경기도,1823,1211,3,1,5,7
경기도,860,432,2,0,2,4
경기도,1031,607,0,0,0,5
경기도,1705,1197,0,0,6,6
경기도,1112,566,5,4,3,16
경기도,568,330,0,1,2,6
경기도,461,242,0,2,4,1
경기도,862,468,0,1,2,4
경기도,924,469,0,1,2,2
경기도,1341,715,1,2,1,1
경기도,1026,486,0,1,3,1
경기도,1324,773,0,2,2,3
경기도,831,761,0,0,3,3
경기도,1103,865,0,0,1,3
경기도,328,123,0,0,0,0
경기도,1185,966,1,2,6,4
경기도,2060,1582,1,1,4,4
경기도,1720,1054,0,0,2,7
경기도,651,255,1,0,2,4
경기도,1526,1827,0,1,4,0
경기도,1269,1500,0,2,2,7
경기도,1489,2893,3,1,3,4
경기도,1074,1197,1,2,9,1
경기도,1556,2323,0,2,3,0
경기도,1654,1782,0,1,6,2
경기도,1001,1437,0,1,3,0
경기도,1370,1727,0,2,8,2
경기도,1352,1620,0,1,6,1
경기도,1195,1510,1,2,5,3
경기도,1527,2202,0,0,5,1
경기도,1164,1301,2,0,8,1
경기도,1400,1983,0,2,6,0
경기도,1700,2268,1,1,5,1
경기도,1375,2307,1,0,6,6
경기도,1216,1686,0,3,1,4
경기도,1936,2094,0,2,9,3
경기도,1884,2064,0,1,8,2
경기도,1393,1699,1,1,1,0
경기도,1420,1462,0,2,2,2
경기도,1183,1295,2,2,2,1
경기도,1277,1341,0,0,2,4
경기도,1356,1102,2,1,3,5
경기도,1571,1614,1,2,7,3
경기도,1744,1795,0,1,5,4
경기도,1750,1747,1,1,11,0
경기도,1175,1553,0,1,4,1
경기도,1250,1907,1,4,6,1
경기도,722,1434,1,1,3,1
경기도,1201,2406,0,2,14,2
경기도,1201,1554,0,3,4,2
경기도,1081,1536,0,1,4,0
경기도,1119,1792,0,2,2,0
경기도,1413,1687,1,0,8,1
경기도,1027,1325,1,2,5,0
경기도,928,1054,0,1,6,1
경기도,1714,2180,1,2,8,0
경기도,931,1513,0,1,4,2
경기도,1177,1916,0,3,7,0
경기도,1662,1539,1,0,4,4
경기도,1164,1723,1,1,3,0
경기도,1153,1395,0,1,5,1
경기도,1242,2605,0,2,4,1
경기도,1353,2147,0,1,5,3
경기도,1031,1393,0,0,2,1
경기도,1488,2462,0,0,5,0
경기도,1247,2338,1,0,0,4
경기도,1203,2502,1,3,11,2
경기도,1868,1866,1,1,8,0
경기도,1150,1172,0,0,5,0
경기도,1590,1517,0,1,1,6
경기도,1583,1854,1,2,7,2
경기도,342,136,0,2,2,3
경기도,881,1002,0,3,3,0
경기도,1788,1921,2,3,10,2
경기도,838,633,0,0,1,1
경기도,1035,1081,0,0,5,2
경기도,1848,1823,1,2,4,6
경기도,1093,868,0,1,1,1
경기도,1634,1469,1,1,6,3
경기도,1352,1359,1,1,2,4
경기도,1274,1349,0,0,3,2
경기도,1660,1814,2,2,8,5
경기도,1741,1851,5,0,4,2
경기도,1025,916,2,1,2,5
경기도,1172,1070,1,1,8,4
경기도,1500,1044,0,0,5,3
경기도,337,114,0,0,0,0
경기도,1716,1561,1,2,7,4
경기도,1671,1818,1,2,11,1
경기도,1416,1854,0,0,2,3
경기도,1704,2405,0,2,12,1
경기도,1698,1891,1,3,2,3
경기도,1329,1360,0,1,2,2
경기도,1296,1139,0,2,8,3
경기도,1194,1187,1,1,2,3
경기도,1621,1159,0,0,3,6
경기도,649,490,0,0,1,0
경기도,1395,1281,1,0,7,1
경기도,1672,1506,1,0,4,3
경기도,1101,1021,1,2,0,5
