시도,구시군,읍면동명,투표구명,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당 
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
서울특별시,구로구,,구로제2동제2투,267,321,11,0,6,0,0,0,2,0,0,1
서울특별시,구로구,,구로제2동제3투,329,364,8,0,11,1,0,0,0,0,0,1
서울특별시,구로구,,구로제2동제4투,451,491,22,2,5,0,0,0,0,0,0,0
서울특별시,구로구,,구로제2동제5투,490,413,25,0,8,0,0,0,0,1,1,1
서울특별시,구로구,,구로제2동제6투,862,976,48,2,13,0,0,1,2,1,0,1
서울특별시,구로구,,구로제2동제7투,295,376,15,0,4,0,0,0,0,2,0,1
서울특별시,구로구,,구로제2동제8투,475,548,30,1,7,0,0,0,0,3,0,0
서울특별시,구로구,,구로제2동제9투,177,225,10,0,4,0,0,1,1,0,0,0
서울특별시,구로구,,관내사전투표,3733,2197,181,8,28,2,0,2,3,13,0,3
서울특별시,구로구,,구로제3동제1투,393,341,16,0,4,0,0,0,0,0,0,0
서울특별시,구로구,,구로제3동제2투,450,370,27,1,19,0,0,1,6,0,0,1
서울특별시,구로구,,구로제3동제3투,609,612,33,0,5,0,1,0,2,2,0,1
서울특별시,구로구,,구로제3동제4투,665,590,50,0,16,0,2,0,1,3,0,0
서울특별시,구로구,,구로제3동제5투,549,488,37,0,13,0,0,0,0,1,0,0
서울특별시,구로구,,구로제3동제6투,575,581,44,0,6,0,0,0,1,3,0,0
서울특별시,구로구,,구로제3동제7투,644,648,60,3,18,0,0,1,0,0,1,2
서울특별시,구로구,,관내사전투표,2328,1486,65,3,28,5,3,2,2,5,3,1
서울특별시,구로구,,구로제4동제1투,675,498,26,0,10,0,0,1,1,1,1,1
서울특별시,구로구,,구로제4동제2투,527,489,31,1,13,1,1,1,2,1,0,1
서울특별시,구로구,,구로제4동제3투,690,672,39,1,10,0,0,0,3,0,1,1
서울특별시,구로구,,구로제4동제4투,348,386,19,1,6,1,0,0,2,0,0,1
서울특별시,구로구,,구로제4동제5투,783,739,69,1,14,0,0,1,0,2,0,1
서울특별시,구로구,,구로제4동제6투,380,490,27,0,9,1,0,0,2,3,0,0
서울특별시,구로구,,관내사전투표,4292,2961,202,2,23,3,0,3,3,7,1,1
서울특별시,구로구,,구로제5동제1투,717,742,45,0,7,1,1,0,5,1,0,0
서울특별시,구로구,,구로제5동제2투,925,1166,63,1,10,1,1,0,0,3,0,0
서울특별시,구로구,,구로제5동제3투,676,744,49,0,12,0,0,0,2,2,0,0
서울특별시,구로구,,구로제5동제4투,736,736,58,0,18,1,2,2,1,2,0,0
서울특별시,구로구,,구로제5동제5투,1099,1171,89,2,12,1,0,2,1,2,0,2
서울특별시,구로구,,구로제5동제6투,786,1246,57,0,8,0,0,0,1,3,0,0
서울특별시,구로구,,관내사전투표,1098,772,31,0,14,0,0,0,1,2,0,0
서울특별시,구로구,,가리봉동제1투,309,306,14,0,21,0,0,1,2,0,0,0
서울특별시,구로구,,가리봉동제2투,491,613,26,1,18,0,0,0,2,1,2,1
서울특별시,구로구,,가리봉동제3투,454,464,19,1,10,0,0,1,2,0,1,0
서울특별시,구로구,,관내사전투표,3414,2753,127,2,19,0,0,0,1,6,0,1
서울특별시,구로구,,고척제1동제1투,617,921,44,1,5,0,0,0,0,5,0,0
서울특별시,구로구,,고척제1동제2투,657,886,33,3,9,0,1,0,2,4,0,2
서울특별시,구로구,,고척제1동제3투,797,1094,55,0,14,0,0,1,3,1,1,0
서울특별시,구로구,,고척제1동제4투,453,624,33,1,14,0,0,0,1,0,1,0
서울특별시,구로구,,고척제1동제5투,783,877,41,0,18,0,1,0,1,3,0,0
서울특별시,구로구,,관내사전투표,3035,2221,101,3,23,2,0,1,4,8,1,2
서울특별시,구로구,,고척제2동제1투,609,679,36,3,14,0,0,2,0,2,0,1
서울특별시,구로구,,고척제2동제2투,681,819,36,2,10,0,2,1,0,2,0,1
서울특별시,구로구,,고척제2동제3투,627,721,39,1,15,0,0,1,3,4,1,1
서울특별시,구로구,,고척제2동제4투,539,610,33,1,15,0,0,0,0,5,0,0
서울특별시,구로구,,고척제2동제5투,505,590,26,0,12,1,0,0,7,5,0,0
서울특별시,구로구,,고척제2동제6투,854,951,59,2,4,1,0,2,1,1,0,2
서울특별시,구로구,,고척제2동제7투,426,627,39,0,4,0,0,1,1,1,0,0
서울특별시,구로구,,관내사전투표,3753,2872,134,2,31,3,0,0,3,12,3,3
서울특별시,구로구,,개봉제1동제1투,690,735,38,3,32,0,0,1,0,2,0,2
서울특별시,구로구,,개봉제1동제2투,617,777,35,0,8,0,0,0,1,0,1,0
서울특별시,구로구,,개봉제1동제3투,462,539,27,0,10,0,0,1,1,1,0,1
서울특별시,구로구,,개봉제1동제4투,566,632,40,1,7,1,0,0,0,1,0,0
서울특별시,구로구,,개봉제1동제5투,614,773,35,2,11,0,0,0,2,2,0,0
서울특별시,구로구,,개봉제1동제6투,520,658,44,1,8,0,0,0,4,0,0,0
서울특별시,구로구,,개봉제1동제7투,1094,1223,68,2,8,0,0,2,1,2,1,0
서울특별시,구로구,,개봉제1동제8투,1064,1326,63,1,8,0,3,1,3,4,1,0
서울특별시,구로구,,관내사전투표,3546,3025,143,3,26,1,0,0,1,5,0,2
서울특별시,구로구,,개봉제2동제1투,803,806,42,1,18,0,0,0,2,1,0,2
서울특별시,구로구,,개봉제2동제2투,748,696,45,2,18,1,0,2,0,2,2,1
서울특별시,구로구,,개봉제2동제3투,581,895,55,1,12,0,0,1,6,0,0,0
서울특별시,구로구,,개봉제2동제4투,817,987,56,1,7,0,0,0,2,2,1,0
서울특별시,구로구,,개봉제2동제5투,561,917,59,0,7,0,0,0,2,1,0,0
서울특별시,구로구,,개봉제2동제6투,570,794,42,0,4,0,0,0,3,1,0,0
서울특별시,구로구,,개봉제2동제7투,910,740,64,0,20,1,0,1,0,1,1,0
서울특별시,구로구,,개봉제2동제8투,529,647,30,1,11,0,0,0,1,0,0,0
서울특별시,구로구,,관내사전투표,2948,2041,111,2,16,0,2,0,3,6,1,0
서울특별시,구로구,,개봉제3동제1투,758,774,33,1,17,0,0,0,4,2,1,0
서울특별시,구로구,,개봉제3동제2투,658,704,33,1,13,0,0,0,1,2,0,1
서울특별시,구로구,,개봉제3동제3투,671,704,40,1,13,0,0,0,1,1,0,0
서울특별시,구로구,,개봉제3동제4투,707,900,42,1,6,0,0,1,1,1,0,0
서울특별시,구로구,,개봉제3동제5투,509,449,35,2,6,0,0,1,2,1,0,1
서울특별시,구로구,,관내사전투표,3582,2708,200,6,32,3,0,1,1,9,0,0
서울특별시,구로구,,오류제1동제1투,627,649,73,1,23,1,0,0,1,2,1,0
서울특별시,구로구,,오류제1동제2투,679,856,50,1,25,0,1,0,4,1,1,1
서울특별시,구로구,,오류제1동제3투,624,974,40,0,14,0,0,0,2,4,0,1
서울특별시,구로구,,오류제1동제4투,709,979,55,0,9,0,0,0,0,0,0,0
서울특별시,구로구,,오류제1동제5투,765,844,62,1,16,0,0,3,1,0,0,0
서울특별시,구로구,,관내사전투표,4344,2980,200,8,23,2,0,1,2,9,2,2
서울특별시,구로구,,오류제2동제1투,731,955,30,2,24,0,1,1,0,1,0,1
서울특별시,구로구,,오류제2동제2투,642,999,45,1,8,1,0,1,3,3,0,0
서울특별시,구로구,,오류제2동제3투,794,1130,55,1,11,0,0,0,0,0,1,0
서울특별시,구로구,,오류제2동제4투,619,699,46,1,14,0,0,1,3,2,1,0
서울특별시,구로구,,오류제2동제5투,562,591,45,0,8,1,0,2,0,0,0,1
서울특별시,구로구,,오류제2동제6투,847,831,60,1,11,0,0,3,5,0,0,0
서울특별시,구로구,,오류제2동제7투,1039,963,68,0,8,1,0,0,2,1,0,0
서울특별시,구로구,,오류제2동제8투,790,682,47,1,8,0,0,0,0,2,0,1
서울특별시,구로구,,관내사전투표,2805,2296,124,4,28,1,0,1,1,5,0,1
서울특별시,구로구,,수궁동제1투,394,1047,43,0,10,0,0,1,2,1,0,0
서울특별시,구로구,,수궁동제2투,529,782,35,2,14,0,0,1,1,0,1,1
서울특별시,구로구,,수궁동제3투,761,1058,61,3,11,0,0,2,1,2,0,0
서울특별시,구로구,,수궁동제4투,666,901,26,0,9,0,1,1,0,1,0,1
서울특별시,구로구,,수궁동제5투,698,837,48,1,17,0,0,0,1,0,1,0
서울특별시,구로구,,수궁동제6투,314,377,27,0,5,0,0,0,4,0,0,0
서울특별시,구로구,,관내사전투표,2313,1355,138,2,12,0,0,0,0,3,0,0
서울특별시,구로구,,항동제1투,985,1117,104,0,21,1,0,0,3,1,0,1
서울특별시,구로구,,항동제2투,862,738,98,1,14,0,0,0,0,2,2,0
서울특별시,구로구,,항동제3투,764,750,61,2,9,1,0,1,3,2,0,0
서울특별시,금천구,,관내사전투표,2915,1877,167,6,30,1,0,5,1,4,1,2
서울특별시,금천구,,가산동제1투,856,841,59,1,10,1,0,0,2,0,0,0
서울특별시,금천구,,가산동제2투,903,835,59,0,23,2,2,2,5,3,1,2
서울특별시,금천구,,가산동제3투,798,994,43,0,11,0,0,1,1,1,1,0
서울특별시,금천구,,가산동제4투,761,746,49,1,23,1,0,0,1,0,1,1
서울특별시,금천구,,가산동제5투,252,269,5,0,11,0,0,0,0,0,0,0
서울특별시,금천구,,가산동제6투,501,489,28,0,8,0,0,1,0,0,0,0
서울특별시,금천구,,관내사전투표,3703,2566,211,7,33,4,1,1,4,10,2,4
서울특별시,금천구,,독산제1동제1투,943,864,69,1,24,2,1,0,2,2,1,0
서울특별시,금천구,,독산제1동제2투,638,575,50,2,18,0,1,0,2,1,0,1
서울특별시,금천구,,독산제1동제3투,928,808,88,2,23,0,0,0,2,1,1,0
서울특별시,금천구,,독산제1동제4투,1079,1093,52,0,10,0,0,1,3,2,1,2
서울특별시,금천구,,독산제1동제5투,825,751,46,1,12,2,0,1,5,1,2,0
서울특별시,금천구,,독산제1동제6투,924,1165,67,2,6,1,0,0,0,2,0,2
서울특별시,금천구,,독산제1동제7투,1234,1483,68,1,13,0,0,0,0,3,0,0
서울특별시,금천구,,독산제1동제8투,936,1105,59,0,9,0,1,0,1,1,0,0
서울특별시,금천구,,독산제1동제9투,1140,1077,78,0,14,2,1,0,0,0,0,0
서울특별시,금천구,,관내사전투표,2704,1699,92,3,23,1,0,2,2,7,1,4
서울특별시,금천구,,독산제2동제1투,503,519,29,2,16,0,0,0,2,0,0,0
서울특별시,금천구,,독산제2동제2투,447,528,24,0,9,0,1,2,2,0,1,1
서울특별시,금천구,,독산제2동제3투,439,384,18,1,11,0,0,0,2,1,0,1
서울특별시,금천구,,독산제2동제4투,505,457,26,0,13,0,0,0,0,3,0,0
서울특별시,금천구,,독산제2동제5투,468,456,18,0,7,2,0,0,2,3,0,0
서울특별시,금천구,,독산제2동제6투,576,553,37,3,14,1,0,1,1,1,0,1
서울특별시,금천구,,관내사전투표,3539,2080,112,3,22,1,0,0,6,4,1,1
서울특별시,금천구,,독산제3동제1투,717,747,46,2,11,0,1,0,3,2,1,0
서울특별시,금천구,,독산제3동제2투,779,764,45,1,19,0,1,0,2,2,0,1
서울특별시,금천구,,독산제3동제3투,645,614,42,0,15,1,0,0,2,2,0,2
서울특별시,금천구,,독산제3동제4투,551,450,29,0,11,0,0,0,2,3,1,1
서울특별시,금천구,,독산제3동제5투,597,605,31,0,15,0,0,0,1,0,0,0
서울특별시,금천구,,독산제3동제6투,720,703,40,1,9,1,0,0,0,2,0,0
서울특별시,금천구,,관내사전투표,2821,1902,113,1,18,1,1,1,0,5,0,3
서울특별시,금천구,,독산제4동제1투,525,473,35,0,18,0,1,0,4,3,1,1
서울특별시,금천구,,독산제4동제2투,560,616,36,1,12,1,1,0,0,0,0,0
서울특별시,금천구,,독산제4동제3투,462,451,21,1,6,0,0,1,1,1,0,1
서울특별시,금천구,,독산제4동제4투,694,615,46,0,11,0,0,0,2,3,1,1
서울특별시,금천구,,관내사전투표,3935,3178,147,6,26,2,1,1,2,7,1,2
서울특별시,금천구,,시흥제1동제1투,621,718,54,1,7,0,0,2,0,0,5,0
서울특별시,금천구,,시흥제1동제2투,952,976,64,1,18,0,0,1,3,2,1,1
서울특별시,금천구,,시흥제1동제3투,706,840,35,0,10,0,0,0,1,1,0,2
서울특별시,금천구,,시흥제1동제4투,463,351,29,0,4,0,0,2,1,2,0,0
서울특별시,금천구,,시흥제1동제5투,514,536,20,3,24,0,0,0,1,1,1,1
서울특별시,금천구,,시흥제1동제6투,538,504,20,0,17,0,0,1,1,1,0,0
서울특별시,금천구,,시흥제1동제7투,457,509,23,2,12,0,1,0,0,1,0,0
서울특별시,금천구,,시흥제1동제8투,510,546,27,0,9,0,0,0,4,0,0,2
서울특별시,금천구,,시흥제1동제9투,493,663,33,0,7,1,0,0,1,1,0,0
서울특별시,금천구,,관내사전투표,2775,2027,100,4,19,0,1,0,1,9,1,1
서울특별시,금천구,,시흥제2동제1투,438,491,27,1,5,0,1,1,0,1,0,0
서울특별시,금천구,,시흥제2동제2투,653,678,46,2,6,0,1,1,3,1,0,0
서울특별시,금천구,,시흥제2동제3투,637,928,32,2,6,0,1,2,2,1,1,0
서울특별시,금천구,,시흥제2동제4투,768,978,57,1,7,0,0,1,0,1,0,1
서울특별시,금천구,,시흥제2동제5투,813,665,56,1,8,1,0,0,4,0,0,0
서울특별시,금천구,,시흥제2동제6투,435,428,20,0,12,0,0,0,0,0,0,2
서울특별시,금천구,,관내사전투표,2061,1550,84,3,20,2,0,0,1,3,1,2
서울특별시,금천구,,시흥제3동제1투,470,550,35,1,11,1,0,1,0,2,0,0
서울특별시,금천구,,시흥제3동제2투,411,420,31,0,3,0,1,0,1,1,1,1
서울특별시,금천구,,시흥제3동제3투,352,468,25,3,14,2,0,0,1,0,0,0
서울특별시,금천구,,시흥제3동제4투,329,369,16,1,5,0,0,0,0,0,0,1
서울특별시,금천구,,관내사전투표,2689,1913,96,2,18,0,0,2,5,9,2,3
서울특별시,금천구,,시흥제4동제1투,626,633,36,1,13,1,0,0,1,2,0,1
서울특별시,금천구,,시흥제4동제2투,405,398,29,2,13,0,1,0,0,1,0,0
서울특별시,금천구,,시흥제4동제3투,438,517,23,0,13,1,1,0,0,1,0,0
서울특별시,금천구,,시흥제4동제4투,628,705,43,2,10,0,0,1,2,4,0,2
서울특별시,금천구,,시흥제4동제5투,542,548,33,0,9,1,0,0,2,3,1,0
서울특별시,금천구,,시흥제4동제6투,618,570,38,2,19,0,0,0,5,2,2,1
서울특별시,금천구,,관내사전투표,3031,2020,107,3,25,3,0,0,2,2,4,0
서울특별시,금천구,,시흥제5동제1투,434,475,36,0,8,0,0,2,3,1,1,0
서울특별시,금천구,,시흥제5동제2투,655,634,51,1,17,2,0,1,0,1,1,0
서울특별시,금천구,,시흥제5동제3투,717,792,38,1,22,0,1,0,1,1,0,3
서울특별시,금천구,,시흥제5동제4투,570,608,38,0,14,0,0,0,1,4,1,1
서울특별시,금천구,,시흥제5동제5투,519,622,19,0,11,3,0,0,1,2,1,1
서울특별시,영등포구,,관내사전투표,2560,2015,128,4,12,3,0,0,4,2,1,1
서울특별시,영등포구,,영등포본동제1투,603,731,27,0,8,0,1,0,0,1,0,0
서울특별시,영등포구,,영등포본동제2투,735,904,39,2,16,0,0,2,4,1,0,0
서울특별시,영등포구,,영등포본동제3투,346,489,30,1,5,1,0,1,1,2,0,0
서울특별시,영등포구,,영등포본동제4투,262,380,19,0,4,0,0,1,2,0,0,0
서울특별시,영등포구,,영등포본동제5투,710,882,62,1,12,0,0,0,2,0,0,1
서울특별시,영등포구,,영등포본동제6투,880,1089,53,0,8,0,1,0,1,0,0,1
서울특별시,영등포구,,관내사전투표,2405,2122,192,5,22,3,0,1,1,6,0,1
서울특별시,영등포구,,영등포동제1투,806,934,83,1,11,2,1,1,1,1,1,1
서울특별시,영등포구,,영등포동제2투,689,777,42,0,16,0,1,0,4,1,0,2
서울특별시,영등포구,,영등포동제3투,726,858,66,1,10,0,0,0,4,2,1,2
서울특별시,영등포구,,영등포동제4투,557,700,58,1,6,1,0,1,0,2,0,0
서울특별시,영등포구,,영등포동제5투,553,1050,57,0,5,0,2,3,0,0,0,0
서울특별시,영등포구,,영등포동제6투,562,1219,54,2,4,1,0,0,2,0,0,1
서울특별시,영등포구,,관내사전투표,2436,4572,136,0,18,1,0,1,0,3,0,2
서울특별시,영등포구,,여의동제1투,366,1199,36,1,10,2,0,0,0,0,0,0
서울특별시,영등포구,,여의동제2투,290,1170,30,0,4,0,1,1,0,0,0,0
서울특별시,영등포구,,여의동제3투,352,1211,33,1,5,1,0,1,0,0,1,0
서울특별시,영등포구,,여의동제4투,265,1121,21,1,7,0,0,1,4,0,0,0
서울특별시,영등포구,,여의동제5투,378,1181,39,0,2,1,0,2,3,0,0,0
서울특별시,영등포구,,여의동제6투,349,1412,42,0,5,1,0,2,5,1,0,0
서울특별시,영등포구,,여의동제7투,317,1692,28,0,6,0,0,0,1,0,0,0
서울특별시,영등포구,,여의동제8투,346,814,29,0,3,1,0,1,4,0,0,0
서울특별시,영등포구,,관내사전투표,3573,3276,216,3,26,5,0,0,2,4,2,1
서울특별시,영등포구,,당산제1동제1투,418,491,25,1,6,1,0,0,4,0,0,1
서울특별시,영등포구,,당산제1동제2투,693,777,47,0,8,0,0,0,2,3,0,1
서울특별시,영등포구,,당산제1동제3투,717,960,57,1,11,0,0,0,1,1,0,1
서울특별시,영등포구,,당산제1동제4투,663,1088,62,1,9,0,0,0,8,2,0,0
서울특별시,영등포구,,당산제1동제5투,592,786,36,1,10,4,1,1,0,1,1,1
서울특별시,영등포구,,관내사전투표,3830,4071,233,5,15,1,0,1,2,2,1,1
서울특별시,영등포구,,당산제2동제1투,782,1080,94,1,12,0,1,0,2,1,0,4
서울특별시,영등포구,,당산제2동제2투,524,1057,44,1,6,1,0,0,0,0,0,0
서울특별시,영등포구,,당산제2동제3투,890,1338,85,0,14,0,0,1,4,1,0,0
서울특별시,영등포구,,당산제2동제4투,544,888,42,3,4,0,0,1,0,0,0,0
서울특별시,영등포구,,당산제2동제5투,553,1448,50,0,9,3,0,2,2,0,0,0
서울특별시,영등포구,,당산제2동제6투,830,1253,69,1,9,0,0,0,4,1,0,0
서울특별시,영등포구,,당산제2동제7투,631,565,73,0,9,1,0,0,0,0,0,0
서울특별시,영등포구,,당산제2동제8투,387,663,32,1,6,0,0,0,2,0,0,0
서울특별시,영등포구,,관내사전투표,2457,1796,97,4,12,1,1,0,3,1,0,1
서울특별시,영등포구,,도림동제1투,713,832,32,2,15,1,1,0,3,4,0,2
서울특별시,영등포구,,도림동제2투,598,630,42,0,20,0,0,1,1,1,0,1
서울특별시,영등포구,,도림동제3투,754,842,43,2,12,0,0,0,0,2,0,0
서울특별시,영등포구,,도림동제4투,765,935,45,1,15,0,1,0,5,0,0,2
서울특별시,영등포구,,관내사전투표,3612,3107,161,0,22,0,0,1,3,6,0,0
서울특별시,영등포구,,문래동제1투,288,377,12,0,4,0,0,0,2,0,0,0
서울특별시,영등포구,,문래동제2투,561,930,50,0,1,0,0,1,0,2,0,0
서울특별시,영등포구,,문래동제3투,743,956,69,1,5,0,0,0,3,0,0,1
서울특별시,영등포구,,문래동제4투,498,1168,54,2,3,0,3,0,1,0,0,2
서울특별시,영등포구,,문래동제5투,863,1134,85,1,13,0,1,0,3,0,0,1
서울특별시,영등포구,,문래동제6투,1367,1258,102,0,13,1,0,0,3,0,0,0
서울특별시,영등포구,,문래동제7투,1067,1147,87,2,5,0,0,0,1,2,0,1
서울특별시,영등포구,,관내사전투표,3102,2353,182,2,19,2,0,1,3,4,1,0
서울특별시,영등포구,,양평제1동제1투,497,658,45,1,10,0,0,0,2,0,1,0
서울특별시,영등포구,,양평제1동제2투,839,1037,64,1,10,0,0,0,1,0,0,1
서울특별시,영등포구,,양평제1동제3투,629,841,71,0,17,1,1,0,1,1,0,0
서울특별시,영등포구,,양평제1동제4투,576,715,40,1,8,2,1,0,1,0,0,1
서울특별시,영등포구,,관내사전투표,2888,2413,188,3,14,1,0,0,0,8,0,1
서울특별시,영등포구,,양평제2동제1투,677,864,46,0,9,0,0,0,0,0,1,0
서울특별시,영등포구,,양평제2동제2투,524,775,47,0,8,0,0,1,1,1,0,0
서울특별시,영등포구,,양평제2동제3투,535,603,55,1,2,0,0,0,1,2,0,0
서울특별시,영등포구,,양평제2동제4투,792,979,61,0,15,0,0,0,4,1,0,0
서울특별시,영등포구,,양평제2동제5투,780,921,86,0,9,0,1,0,1,1,1,0
서울특별시,영등포구,,관내사전투표,2184,1620,108,4,17,0,0,0,1,4,0,0
서울특별시,영등포구,,신길제1동제1투,729,780,66,3,13,1,1,1,2,2,0,0
서울특별시,영등포구,,신길제1동제2투,531,632,39,0,8,0,0,0,1,0,1,1
서울특별시,영등포구,,신길제1동제3투,488,665,46,2,9,1,0,1,0,0,1,0
서울특별시,영등포구,,신길제1동제4투,593,773,32,1,20,1,0,1,2,2,3,1
서울특별시,영등포구,,신길제1동제5투,250,325,19,0,5,0,0,0,0,2,0,0
서울특별시,영등포구,,관내사전투표,1777,1378,58,0,17,0,0,0,1,2,1,0
서울특별시,영등포구,,신길제3동제1투,451,503,26,0,12,0,0,0,2,1,0,0
서울특별시,영등포구,,신길제3동제2투,405,553,29,1,11,0,0,1,2,0,0,0
서울특별시,영등포구,,신길제3동제3투,576,784,47,1,10,0,0,1,1,1,0,0
서울특별시,영등포구,,신길제3동제4투,542,751,46,3,8,0,0,4,1,1,0,0
서울특별시,영등포구,,신길제3동제5투,509,677,35,1,7,1,0,0,1,2,0,1
서울특별시,영등포구,,관내사전투표,1860,1574,95,0,11,2,0,1,1,2,1,0
서울특별시,영등포구,,신길제4동제1투,368,411,18,1,4,0,0,0,1,1,0,0
서울특별시,영등포구,,신길제4동제2투,347,421,20,1,5,0,0,0,0,2,0,0
서울특별시,영등포구,,신길제4동제3투,468,669,36,1,1,0,0,1,3,0,1,0
서울특별시,영등포구,,신길제4동제4투,658,899,54,4,7,0,0,0,1,1,0,1
서울특별시,영등포구,,관내사전투표,2125,1646,100,2,5,0,0,1,0,7,0,1
서울특별시,영등포구,,신길제5동제1투,236,299,25,0,2,0,0,0,0,1,0,0
서울특별시,영등포구,,신길제5동제2투,455,776,29,2,6,1,0,0,0,0,0,0
서울특별시,영등포구,,신길제5동제3투,442,501,28,0,9,0,1,0,1,1,0,0
서울특별시,영등포구,,신길제5동제4투,300,381,18,0,11,0,0,0,1,0,0,1
서울특별시,영등포구,,관내사전투표,2379,2077,116,3,16,3,0,3,4,3,2,1
서울특별시,영등포구,,신길제6동제1투,423,622,35,1,7,0,1,0,1,1,2,0
서울특별시,영등포구,,신길제6동제2투,572,906,38,1,9,0,2,0,2,3,0,0
서울특별시,영등포구,,신길제6동제3투,565,807,40,2,6,0,1,0,0,3,1,1
서울특별시,영등포구,,신길제6동제4투,499,665,42,1,4,0,2,0,1,4,0,0
서울특별시,영등포구,,신길제6동제5투,447,583,29,1,17,1,0,0,1,3,0,0
서울특별시,영등포구,,관내사전투표,1751,1858,87,2,10,2,0,0,2,1,1,2
서울특별시,영등포구,,신길제7동제1투,756,1211,49,2,8,0,0,0,1,3,1,1
서울특별시,영등포구,,신길제7동제2투,792,1228,62,0,7,0,0,0,1,3,0,0
서울특별시,영등포구,,신길제7동제3투,452,800,41,1,15,0,0,1,3,2,0,1
서울특별시,영등포구,,신길제7동제4투,519,1007,46,1,3,0,0,0,2,1,0,0
서울특별시,영등포구,,관내사전투표,2569,1884,82,2,16,1,1,1,2,12,1,0
서울특별시,영등포구,,대림제1동제1투,336,419,21,1,14,0,0,0,0,1,1,0
서울특별시,영등포구,,대림제1동제2투,357,529,16,0,4,0,0,0,2,1,0,0
